Stn Id,Stn Name,CIMIS Region,Date,Hour (PST),Jul,ETo (mm),qc,Precip (mm),qc,Sol Rad (W/sq.m),qc,Vap Pres (kPa),qc,Air Temp (C),qc,Rel Hum (%),qc,Dew Point (C),qc,Wind Speed (m/s),qc,Wind Dir (0-360),qc,Soil Temp (C),qc
214,Salinas South II,Monterey Bay,9/3/2022,0300,246,0.00, ,0.00, ,0, ,1.4, ,14.3, ,88, ,12.4, ,2.9, ,352, ,20.1, 
214,Salinas South II,Monterey Bay,9/3/2022,0400,246,0.00, ,0.00, ,0, ,1.5, ,13.9, ,92, ,12.6, ,2.6, ,357, ,19.9, 
214,Salinas South II,Monterey Bay,9/3/2022,0500,246,0.00, ,0.00, ,0, ,1.5, ,13.8, ,93, ,12.7, ,2.1, ,358, ,19.7, 
214,Salinas South II,Monterey Bay,9/3/2022,0600,246,0.00, ,0.00, ,4, ,1.4, ,12.5, ,94, ,11.5, ,0.8, ,168, ,19.5, 
214,Salinas South II,Monterey Bay,9/3/2022,0700,246,0.04, ,0.00, ,111, ,1.5, ,13.5, ,94, ,12.5, ,1.0, ,155, ,19.3, 
214,Salinas South II,Monterey Bay,9/3/2022,0800,246,0.16, ,0.00, ,295, ,1.6, ,16.0, ,89, ,14.1, ,1.0, ,155, ,19.2, 
214,Salinas South II,Monterey Bay,9/3/2022,0900,246,0.30, ,0.00, ,490, ,1.6, ,19.3, ,73, ,14.4, ,1.0, ,164, ,19.1, 
214,Salinas South II,Monterey Bay,9/3/2022,1000,246,0.47, ,0.00, ,655, ,1.6, ,23.0, ,57, ,14.1, ,1.6, ,332, ,19.2, 
214,Salinas South II,Monterey Bay,9/3/2022,1100,246,0.65, ,0.00, ,777, ,1.7, ,26.1, ,51, ,15.2, ,3.9, ,342, ,19.6, 
214,Salinas South II,Monterey Bay,9/3/2022,1200,246,0.78, ,0.00, ,848, ,1.7, ,27.6, ,46, ,14.8, ,5.7, ,352, ,20.2, 
214,Salinas South II,Monterey Bay,9/3/2022,1300,246,0.80, ,0.00, ,860, ,1.6, ,26.9, ,46, ,14.1, ,6.6, ,358, ,20.9, 
214,Salinas South II,Monterey Bay,9/3/2022,1400,246,0.78, ,0.00, ,811, ,1.6, ,26.5, ,45, ,13.6, ,7.3, ,4, ,21.6, 
214,Salinas South II,Monterey Bay,9/3/2022,1500,246,0.68, ,0.00, ,704, ,1.5, ,25.9, ,46, ,13.5, ,7.1, ,359, ,22.3, 
214,Salinas South II,Monterey Bay,9/3/2022,1600,246,0.53, ,0.00, ,550, ,1.5, ,24.9, ,48, ,13.1, ,6.8, ,354, ,22.7, 
214,Salinas South II,Monterey Bay,9/3/2022,1700,246,0.37, ,0.00, ,358, ,1.5, ,24.5, ,48, ,12.7, ,6.1, ,0, ,23.0, 
214,Salinas South II,Monterey Bay,9/3/2022,1800,246,0.21, ,0.00, ,158, ,1.5, ,23.3, ,51, ,12.5, ,5.6, ,19, ,23.2, 
214,Salinas South II,Monterey Bay,9/3/2022,1900,246,0.11,Y,0.00, ,19, ,1.3, ,22.3,Y,50,Y,11.4,Y,4.9, ,19, ,23.1, 
214,Salinas South II,Monterey Bay,9/3/2022,2000,246,0.08,Y,0.00, ,0, ,1.2, ,22.5,Y,45,Y,10.0,Y,3.8, ,18, ,23.0, 
214,Salinas South II,Monterey Bay,9/3/2022,2100,246,0.05, ,0.00, ,0, ,1.4, ,19.6, ,60, ,11.7, ,4.2, ,353, ,22.7, 
214,Salinas South II,Monterey Bay,9/3/2022,2200,246,0.01, ,0.00, ,0, ,1.4, ,17.6, ,70, ,12.0, ,2.7, ,313, ,22.4, 
214,Salinas South II,Monterey Bay,9/3/2022,2300,246,0.00, ,0.00, ,0, ,1.4, ,16.6, ,75, ,12.1, ,1.9, ,332, ,22.2, 
214,Salinas South II,Monterey Bay,9/3/2022,2400,246,0.00, ,0.00, ,0, ,1.5, ,16.2, ,80, ,12.7, ,3.7, ,354, ,21.9, 
214,Salinas South II,Monterey Bay,9/4/2022,0100,247,0.00, ,0.00, ,0, ,1.5, ,15.6, ,84, ,12.9, ,2.7, ,338, ,21.6, 
214,Salinas South II,Monterey Bay,9/4/2022,0200,247,0.00, ,0.00, ,0, ,1.5, ,14.5, ,88, ,12.6, ,1.5, ,12, ,21.3, 
214,Salinas South II,Monterey Bay,9/4/2022,0300,247,0.00, ,0.00, ,0, ,1.4, ,13.6, ,91, ,12.1, ,0.7, ,187, ,21.0, 
214,Salinas South II,Monterey Bay,9/4/2022,0400,247,0.00, ,0.00, ,0, ,1.4, ,12.9, ,92, ,11.7, ,0.9, ,149, ,20.8, 
214,Salinas South II,Monterey Bay,9/4/2022,0500,247,0.00, ,0.00, ,0, ,1.3, ,12.5, ,93, ,11.3, ,0.9, ,136, ,20.5, 
214,Salinas South II,Monterey Bay,9/4/2022,0600,247,0.00, ,0.00, ,4, ,1.4, ,13.2, ,92, ,12.0, ,1.1, ,130, ,20.3, 
214,Salinas South II,Monterey Bay,9/4/2022,0700,247,0.04, ,0.00, ,110, ,1.5, ,14.9, ,87, ,12.8, ,2.3, ,145, ,20.0, 
214,Salinas South II,Monterey Bay,9/4/2022,0800,247,0.20, ,0.00, ,299, ,1.6, ,19.1, ,70, ,13.5, ,2.7, ,157, ,19.8, 
214,Salinas South II,Monterey Bay,9/4/2022,0900,247,0.38,Y,0.00, ,495, ,1.5, ,23.6,Y,51,Y,12.9,Y,2.8, ,167, ,19.7, 
214,Salinas South II,Monterey Bay,9/4/2022,1000,247,0.52,Y,0.00, ,662, ,1.5, ,27.1,Y,41,Y,12.9,Y,1.6, ,228, ,19.9, 
214,Salinas South II,Monterey Bay,9/4/2022,1100,247,0.63,Y,0.00, ,783, ,1.5, ,30.3,Y,34,Y,12.7,Y,1.2, ,263, ,20.2, 
214,Salinas South II,Monterey Bay,9/4/2022,1200,247,0.77,Y,0.00, ,850, ,1.6, ,31.8,Y,33,Y,13.6,Y,3.2, ,339, ,20.9, 
214,Salinas South II,Monterey Bay,9/4/2022,1300,247,0.86,Y,0.00, ,857, ,1.8, ,31.2,Y,39,Y,15.4,Y,6.0, ,345, ,21.7, 
214,Salinas South II,Monterey Bay,9/4/2022,1400,247,0.83,Y,0.00, ,805, ,1.6, ,30.0,Y,38,Y,14.1,Y,6.8, ,8, ,22.6, 
214,Salinas South II,Monterey Bay,9/4/2022,1500,247,0.76,R,0.00, ,695, ,1.5, ,31.2,R,32,R,12.6,R,6.6, ,4, ,23.3, 
214,Salinas South II,Monterey Bay,9/4/2022,1600,247,0.59,Y,0.00, ,540, ,1.5, ,29.7,Y,36,Y,13.1,Y,6.2, ,351, ,23.8,Y
214,Salinas South II,Monterey Bay,9/4/2022,1700,247,0.40, ,0.00, ,349, ,1.4, ,25.9, ,43, ,12.3, ,6.4, ,346, ,24.1,Y
214,Salinas South II,Monterey Bay,9/4/2022,1800,247,0.23,Y,0.00, ,149, ,1.3, ,25.2,Y,41,Y,11.1,Y,4.9, ,356, ,24.3,Y
214,Salinas South II,Monterey Bay,9/4/2022,1900,247,0.10,Y,0.00, ,15, ,1.4, ,23.6,Y,48,Y,11.9,Y,4.4, ,11, ,24.3,Y
214,Salinas South II,Monterey Bay,9/4/2022,2000,247,0.07,Y,0.00, ,0, ,1.5, ,21.6,Y,57,Y,12.7,Y,4.3, ,16, ,24.1,Y
214,Salinas South II,Monterey Bay,9/4/2022,2100,247,0.03,Y,0.00, ,0, ,1.4, ,20.7,Y,59,Y,12.3,Y,2.3, ,354, ,23.8,Y
214,Salinas South II,Monterey Bay,9/4/2022,2200,247,0.00, ,0.00, ,0, ,1.5, ,18.2, ,70, ,12.7, ,1.0, ,209, ,23.5,Y
214,Salinas South II,Monterey Bay,9/4/2022,2300,247,0.00, ,0.00, ,0, ,1.5, ,17.0, ,76, ,12.8, ,1.0, ,172, ,23.2,Y
214,Salinas South II,Monterey Bay,9/4/2022,2400,247,0.00, ,0.00, ,0, ,1.5, ,16.8, ,78, ,12.9, ,1.0, ,137, ,22.9, 
214,Salinas South II,Monterey Bay,9/5/2022,0100,248,0.00, ,0.00, ,0, ,1.5, ,16.5, ,80, ,13.0, ,1.0, ,127, ,22.5, 
214,Salinas South II,Monterey Bay,9/5/2022,0200,248,0.00, ,0.00, ,0, ,1.4, ,17.1, ,74, ,12.4, ,1.0, ,97, ,22.2, 
214,Salinas South II,Monterey Bay,9/5/2022,0300,248,0.00, ,0.00, ,0, ,1.4, ,16.1, ,79, ,12.5, ,1.1, ,156, ,22.0, 
214,Salinas South II,Monterey Bay,9/5/2022,0400,248,0.00, ,0.00, ,0, ,1.4, ,16.2, ,76, ,12.0, ,1.1, ,123, ,21.7, 
214,Salinas South II,Monterey Bay,9/5/2022,0500,248,0.00, ,0.00, ,0, ,1.4, ,16.6, ,71, ,11.4, ,1.5, ,166, ,21.4, 
214,Salinas South II,Monterey Bay,9/5/2022,0600,248,0.02, ,0.00, ,3, ,1.2, ,17.8, ,61, ,10.2, ,2.2, ,143, ,21.2, 
214,Salinas South II,Monterey Bay,9/5/2022,0700,248,0.09,Y,0.00, ,105, ,1.2, ,20.0,Y,52,Y,9.9,Y,2.7, ,151, ,21.0, 
214,Salinas South II,Monterey Bay,9/5/2022,0800,248,0.24,Y,0.00, ,293, ,1.4, ,22.8,Y,50,Y,11.9,Y,3.1, ,167, ,20.8, 
214,Salinas South II,Monterey Bay,9/5/2022,0900,248,0.41,Y,0.00, ,489, ,1.5, ,26.0,Y,44,Y,12.7,Y,2.9, ,166, ,20.7, 
214,Salinas South II,Monterey Bay,9/5/2022,1000,248,0.56,R,0.00, ,653, ,1.5, ,30.5,R,35,R,13.3,R,2.2, ,197, ,20.8, 
214,Salinas South II,Monterey Bay,9/5/2022,1100,248,0.68,R,0.00, ,775, ,1.5, ,34.0,R,29,R,13.3,R,1.7, ,210, ,21.2, 
214,Salinas South II,Monterey Bay,9/5/2022,1200,248,0.82,R,0.00, ,841, ,1.4, ,36.9,R,23,R,12.4,R,3.1, ,340, ,21.8, 
214,Salinas South II,Monterey Bay,9/5/2022,1300,248,0.92,R,0.00, ,849, ,1.7, ,35.4,R,29,R,14.7,R,5.9, ,353, ,22.6,Y
214,Salinas South II,Monterey Bay,9/5/2022,1400,248,0.90,R,0.00, ,807, ,1.6, ,32.7,R,32,R,13.6,R,7.4, ,2, ,23.3,Y
214,Salinas South II,Monterey Bay,9/5/2022,1500,248,0.79,R,0.00, ,688, ,1.5, ,32.0,R,31,R,12.8,R,7.2, ,0, ,23.8,Y
214,Salinas South II,Monterey Bay,9/5/2022,1600,248,0.62,R,0.00, ,531, ,1.4, ,31.4,R,30,R,11.8,R,6.3, ,345, ,24.1,Y
214,Salinas South II,Monterey Bay,9/5/2022,1700,248,0.47,R,0.00, ,342, ,1.3, ,30.4,R,30,R,10.8,R,6.4, ,353, ,24.2,Y
214,Salinas South II,Monterey Bay,9/5/2022,1800,248,0.25,R,0.00, ,142, ,1.3, ,28.7,R,34,R,11.3,R,4.8, ,13, ,24.2,Y
214,Salinas South II,Monterey Bay,9/5/2022,1900,248,0.09,R,0.00, ,12, ,1.5, ,25.1,R,46,R,12.8,R,3.4, ,349, ,24.1,Y
214,Salinas South II,Monterey Bay,9/5/2022,2000,248,0.03, ,0.00, ,0, ,1.5, ,19.8, ,64, ,12.8, ,3.2, ,328, ,24.0,Y
214,Salinas South II,Monterey Bay,9/5/2022,2100,248,0.01, ,0.00, ,0, ,1.5, ,17.9, ,72, ,12.8, ,2.3, ,338, ,23.7,Y
214,Salinas South II,Monterey Bay,9/5/2022,2200,248,0.00, ,0.00, ,0, ,1.5, ,17.2, ,75, ,12.8, ,2.1, ,344, ,23.3, 
214,Salinas South II,Monterey Bay,9/5/2022,2300,248,0.00, ,0.00, ,0, ,1.5, ,16.9, ,77, ,13.0, ,1.2, ,350, ,23.0, 
214,Salinas South II,Monterey Bay,9/5/2022,2400,248,0.00, ,0.00, ,0, ,1.5, ,16.4, ,82, ,13.3, ,0.9, ,144, ,22.6, 
214,Salinas South II,Monterey Bay,9/6/2022,0100,249,0.00, ,0.00, ,0, ,1.5, ,16.2, ,83, ,13.3, ,1.7, ,157, ,22.3, 
214,Salinas South II,Monterey Bay,9/6/2022,0200,249,0.00, ,0.00, ,0, ,1.5, ,17.3, ,78, ,13.4, ,2.3, ,150, ,22.0, 
214,Salinas South II,Monterey Bay,9/6/2022,0300,249,0.01,Y,0.00, ,0, ,1.5, ,18.9,Y,68,Y,12.9,Y,2.1, ,154, ,21.7, 
214,Salinas South II,Monterey Bay,9/6/2022,0400,249,0.01,Y,0.00, ,0, ,1.5, ,18.6,Y,69,Y,12.9,Y,2.2, ,168, ,21.5, 
214,Salinas South II,Monterey Bay,9/6/2022,0500,249,0.01,Y,0.00, ,0, ,1.4, ,18.7,Y,65,Y,12.1,Y,1.4, ,154, ,21.3, 
214,Salinas South II,Monterey Bay,9/6/2022,0600,249,0.03,Y,0.00, ,3, ,1.3, ,19.4,Y,58,Y,10.9,Y,1.9, ,163, ,21.1, 
214,Salinas South II,Monterey Bay,9/6/2022,0700,249,0.08,R,0.00, ,99, ,1.3, ,21.1,R,52,R,10.8,R,2.2, ,162, ,20.9, 
214,Salinas South II,Monterey Bay,9/6/2022,0800,249,0.26,R,0.00, ,285, ,1.3, ,24.7,R,42,R,11.1,R,3.2, ,163, ,20.7, 
214,Salinas South II,Monterey Bay,9/6/2022,0900,249,0.46,R,0.00, ,478, ,1.5, ,27.4,R,40,R,12.8,R,4.4, ,182, ,20.7, 
214,Salinas South II,Monterey Bay,9/6/2022,1000,249,0.60,R,0.00, ,648, ,1.5, ,31.9,R,33,R,13.5,R,3.2, ,188, ,20.8, 
214,Salinas South II,Monterey Bay,9/6/2022,1100,249,0.76,R,0.00, ,766, ,1.6, ,34.8,R,29,R,14.0,R,3.8, ,272, ,21.1, 
214,Salinas South II,Monterey Bay,9/6/2022,1200,249,0.82, ,0.00, ,819, ,1.7, ,30.5, ,39, ,15.1, ,6.1, ,337, ,21.8, 
214,Salinas South II,Monterey Bay,9/6/2022,1300,249,0.83, ,0.00, ,825, ,1.7, ,29.5, ,41, ,14.8, ,6.7, ,338, ,22.5, 
214,Salinas South II,Monterey Bay,9/6/2022,1400,249,0.78, ,0.00, ,770, ,1.7, ,28.4, ,44, ,15.1, ,7.5, ,336, ,23.1,Y
214,Salinas South II,Monterey Bay,9/6/2022,1500,249,0.65, ,0.00, ,657, ,1.8, ,26.6, ,50, ,15.5, ,7.5, ,339, ,23.7,Y
214,Salinas South II,Monterey Bay,9/6/2022,1600,249,0.48, ,0.00, ,500, ,1.8, ,24.9, ,56, ,15.6, ,6.9, ,340, ,24.1,Y
214,Salinas South II,Monterey Bay,9/6/2022,1700,249,0.31, ,0.00, ,312, ,1.7, ,23.2, ,61, ,15.2, ,6.5, ,341, ,24.3,Y
214,Salinas South II,Monterey Bay,9/6/2022,1800,249,0.14, ,0.00, ,123, ,1.7, ,21.0, ,68, ,14.9, ,5.6, ,338, ,24.4,Y
214,Salinas South II,Monterey Bay,9/6/2022,1900,249,0.04, ,0.00, ,10, ,1.7, ,19.8, ,73, ,14.7, ,4.1, ,337, ,24.3,Y
214,Salinas South II,Monterey Bay,9/6/2022,2000,249,0.01, ,0.00, ,0, ,1.7, ,18.3, ,79, ,14.5, ,2.5, ,323, ,24.0,Y
214,Salinas South II,Monterey Bay,9/6/2022,2100,249,0.00, ,0.00, ,0, ,1.7, ,17.3, ,83, ,14.5, ,1.6, ,276, ,23.7,Y
214,Salinas South II,Monterey Bay,9/6/2022,2200,249,0.00, ,0.00, ,0, ,1.7, ,17.0, ,85, ,14.5, ,1.1, ,107, ,23.4,Y
214,Salinas South II,Monterey Bay,9/6/2022,2300,249,0.00, ,0.00, ,0, ,1.6, ,16.5, ,88, ,14.4, ,1.5, ,174, ,23.1, 
214,Salinas South II,Monterey Bay,9/6/2022,2400,249,0.00, ,0.00, ,0, ,1.7, ,16.6, ,88, ,14.6, ,1.3, ,137, ,22.8, 
214,Salinas South II,Monterey Bay,9/7/2022,0100,250,0.00, ,0.00, ,0, ,1.6, ,16.7, ,86, ,14.3, ,0.6, ,208, ,22.5, 
214,Salinas South II,Monterey Bay,9/7/2022,0200,250,0.00, ,0.00, ,0, ,1.6, ,16.1, ,87, ,14.0, ,0.6, ,117, ,22.2, 
214,Salinas South II,Monterey Bay,9/7/2022,0300,250,0.00, ,0.00, ,0, ,1.6, ,16.0, ,87, ,13.9, ,0.6, ,127, ,21.9, 
214,Salinas South II,Monterey Bay,9/7/2022,0400,250,0.00, ,0.00, ,0, ,1.5, ,15.9, ,85, ,13.4, ,0.8, ,59, ,21.7, 
214,Salinas South II,Monterey Bay,9/7/2022,0500,250,0.00,R,0.00, ,0, ,1.5, ,15.5, ,87, ,13.3, ,0.4,I,313, ,21.4, 
214,Salinas South II,Monterey Bay,9/7/2022,0600,250,0.00, ,0.00, ,3, ,1.5, ,15.2, ,88, ,13.3, ,0.5, ,102, ,21.2, 
214,Salinas South II,Monterey Bay,9/7/2022,0700,250,0.03, ,0.00, ,86, ,1.6, ,16.1, ,87, ,14.0, ,0.6, ,142, ,21.0, 
214,Salinas South II,Monterey Bay,9/7/2022,0800,250,0.15, ,0.00, ,258, ,1.7, ,19.7, ,76, ,15.2, ,0.7, ,196, ,20.8, 
214,Salinas South II,Monterey Bay,9/7/2022,0900,250,0.29, ,0.00, ,445, ,1.8, ,22.1, ,68, ,15.8, ,1.1, ,348, ,20.7, 
214,Salinas South II,Monterey Bay,9/7/2022,1000,250,0.45, ,0.00, ,607, ,1.8, ,25.6, ,56, ,16.1, ,1.6, ,338, ,20.8, 
214,Salinas South II,Monterey Bay,9/7/2022,1100,250,0.66, ,0.00, ,732, ,1.7, ,29.5, ,42, ,15.2, ,3.6, ,357, ,21.2, 
214,Salinas South II,Monterey Bay,9/7/2022,1200,250,0.83, ,0.00, ,806, ,1.8, ,31.5, ,40, ,16.1, ,6.3, ,342, ,21.8, 
214,Salinas South II,Monterey Bay,9/7/2022,1300,250,0.86,Y,0.00, ,823, ,1.6, ,32.0,Y,34,Y,14.1,Y,6.2, ,348, ,22.5, 
214,Salinas South II,Monterey Bay,9/7/2022,1400,250,0.88,R,0.00, ,771, ,1.3, ,33.7,R,25,R,11.1,R,6.6, ,7, ,23.2,Y
214,Salinas South II,Monterey Bay,9/7/2022,1500,250,0.78,R,0.00, ,662, ,1.4, ,32.4,R,30,R,12.5,R,7.3, ,1, ,23.8,Y
214,Salinas South II,Monterey Bay,9/7/2022,1600,250,0.56,Y,0.00, ,507, ,1.7, ,29.3,Y,42,Y,15.1,Y,6.7, ,353, ,24.4,Y
214,Salinas South II,Monterey Bay,9/7/2022,1700,250,0.38,Y,0.00, ,322, ,1.8, ,27.8,Y,48,Y,15.8,Y,6.4, ,358, ,24.7,Y
214,Salinas South II,Monterey Bay,9/7/2022,1800,250,0.21,Y,0.00, ,129, ,1.8, ,25.8,Y,55,Y,16.0,Y,6.2, ,12, ,24.9,R
214,Salinas South II,Monterey Bay,9/7/2022,1900,250,0.06,Y,0.00, ,10, ,1.8, ,22.5,Y,67,Y,16.0,Y,4.8, ,353, ,24.9,R
214,Salinas South II,Monterey Bay,9/7/2022,2000,250,0.02, ,0.00, ,0, ,1.8, ,20.0, ,75, ,15.5, ,4.1, ,337, ,24.7,R
214,Salinas South II,Monterey Bay,9/7/2022,2100,250,0.00, ,0.00, ,0, ,1.7, ,19.1, ,79, ,15.3, ,2.2, ,335, ,24.5,Y
214,Salinas South II,Monterey Bay,9/7/2022,2200,250,0.00, ,0.00, ,0, ,1.7, ,18.5, ,82, ,15.3, ,1.1, ,352, ,24.1,Y
214,Salinas South II,Monterey Bay,9/7/2022,2300,250,0.00, ,0.00, ,0, ,1.7, ,18.1, ,83, ,15.2, ,0.8, ,4, ,23.8,Y
214,Salinas South II,Monterey Bay,9/7/2022,2400,250,0.00, ,0.00, ,0, ,1.7, ,17.9, ,84, ,15.1, ,0.8, ,356, ,23.5,Y
214,Salinas South II,Monterey Bay,9/8/2022,0100,251,0.00, ,0.00, ,0, ,1.7, ,17.3, ,86, ,14.9, ,0.5, ,259, ,23.1,Y
214,Salinas South II,Monterey Bay,9/8/2022,0200,251,0.00, ,0.00, ,0, ,1.6, ,16.5, ,88, ,14.5, ,0.7, ,153, ,22.8,Y
214,Salinas South II,Monterey Bay,9/8/2022,0300,251,0.00, ,0.00, ,0, ,1.6, ,16.1, ,88, ,14.1, ,0.7, ,302, ,22.5,Y
214,Salinas South II,Monterey Bay,9/8/2022,0400,251,0.00, ,0.00, ,0, ,1.6, ,15.7, ,90, ,14.1, ,1.2, ,323, ,22.2, 
214,Salinas South II,Monterey Bay,9/8/2022,0500,251,0.00, ,0.00, ,0, ,1.6, ,15.4, ,92, ,14.1, ,1.2, ,242, ,21.9, 
214,Salinas South II,Monterey Bay,9/8/2022,0600,251,0.00, ,0.00, ,3, ,1.6, ,14.7, ,93, ,13.6, ,1.4, ,130, ,21.7, 
214,Salinas South II,Monterey Bay,9/8/2022,0700,251,0.03, ,0.00, ,87, ,1.7, ,16.1, ,92, ,14.8, ,1.2, ,138, ,21.5, 
214,Salinas South II,Monterey Bay,9/8/2022,0800,251,0.15, ,0.00, ,260, ,1.9, ,19.0, ,84, ,16.3, ,2.0, ,159, ,21.2, 
214,Salinas South II,Monterey Bay,9/8/2022,0900,251,0.30, ,0.00, ,448, ,1.9, ,22.2, ,71, ,16.8, ,1.4, ,197, ,21.1, 
214,Salinas South II,Monterey Bay,9/8/2022,1000,251,0.45, ,0.00, ,612, ,1.9, ,25.9, ,56, ,16.4, ,1.2, ,235, ,21.2, 
214,Salinas South II,Monterey Bay,9/8/2022,1100,251,0.60,Y,0.00, ,732, ,1.8, ,29.5,Y,43,Y,15.6,Y,1.7, ,308, ,21.6, 
214,Salinas South II,Monterey Bay,9/8/2022,1200,251,0.76,Y,0.00, ,796, ,1.8, ,32.4,Y,38,Y,16.2,Y,3.9, ,350, ,22.2,Y
214,Salinas South II,Monterey Bay,9/8/2022,1300,251,0.85,Y,0.00, ,806, ,1.7, ,32.1,Y,35,Y,14.6,Y,6.2, ,355, ,23.0,Y
214,Salinas South II,Monterey Bay,9/8/2022,1400,251,0.79,Y,0.00, ,752, ,1.7, ,30.8,Y,38,Y,15.0,Y,6.5, ,355, ,23.8,Y
214,Salinas South II,Monterey Bay,9/8/2022,1500,251,0.73,Y,0.00, ,646, ,1.6, ,30.6,Y,36,Y,13.9,Y,7.3, ,8, ,24.4,Y
214,Salinas South II,Monterey Bay,9/8/2022,1600,251,0.59,Y,0.00, ,492, ,1.5, ,29.1,Y,36,Y,12.7,Y,7.3, ,21, ,24.9,R
214,Salinas South II,Monterey Bay,9/8/2022,1700,251,0.41,R,0.00, ,308, ,1.3, ,29.4,R,33,R,11.3,R,5.9, ,18, ,25.2,R
214,Salinas South II,Monterey Bay,9/8/2022,1800,251,0.23,Y,0.00, ,118, ,1.5, ,26.9,Y,41,Y,12.7,Y,5.4, ,14, ,25.3,R
214,Salinas South II,Monterey Bay,9/8/2022,1900,251,0.08, ,0.00, ,8, ,1.6, ,21.9, ,61, ,14.0, ,5.2, ,357, ,25.3,R
214,Salinas South II,Monterey Bay,9/8/2022,2000,251,0.03, ,0.00, ,0, ,1.6, ,18.7, ,74, ,14.0, ,4.4, ,351, ,25.1,R
214,Salinas South II,Monterey Bay,9/8/2022,2100,251,0.02, ,0.00, ,0, ,1.6, ,17.5, ,80, ,13.9, ,4.3, ,352, ,24.8,R
214,Salinas South II,Monterey Bay,9/8/2022,2200,251,0.01, ,0.00, ,0, ,1.6, ,17.2, ,80, ,13.8, ,3.4, ,335, ,24.5,Y
214,Salinas South II,Monterey Bay,9/8/2022,2300,251,0.00, ,0.00, ,0, ,1.6, ,16.6, ,83, ,13.6, ,2.7, ,338, ,24.1,Y
214,Salinas South II,Monterey Bay,9/8/2022,2400,251,0.00, ,0.00, ,0, ,1.5, ,16.1, ,84, ,13.5, ,2.3, ,336, ,23.7,Y
214,Salinas South II,Monterey Bay,9/9/2022,0100,252,0.00, ,0.00, ,0, ,1.5, ,15.6, ,87, ,13.4, ,2.0, ,337, ,23.4,Y
214,Salinas South II,Monterey Bay,9/9/2022,0200,252,0.00, ,0.00, ,0, ,1.5, ,15.3, ,88, ,13.3, ,1.5, ,335, ,23.1,Y
214,Salinas South II,Monterey Bay,9/9/2022,0300,252,0.00, ,0.00, ,0, ,1.5, ,15.0, ,89, ,13.2, ,1.4, ,339, ,22.8,Y
214,Salinas South II,Monterey Bay,9/9/2022,0400,252,0.00, ,0.00, ,0, ,1.5, ,14.7, ,90, ,13.0, ,1.4, ,339, ,22.5,Y
214,Salinas South II,Monterey Bay,9/9/2022,0500,252,0.00, ,0.00, ,0, ,1.5, ,14.4, ,91, ,12.9, ,1.7, ,319, ,22.2, 
214,Salinas South II,Monterey Bay,9/9/2022,0600,252,0.00, ,0.00, ,3, ,1.5, ,13.8, ,92, ,12.6, ,1.0, ,175, ,21.9, 
214,Salinas South II,Monterey Bay,9/9/2022,0700,252,0.02, ,0.00, ,78, ,1.5, ,14.3, ,93, ,13.1, ,0.6, ,194, ,21.7, 
214,Salinas South II,Monterey Bay,9/9/2022,0800,252,0.13, ,0.00, ,244, ,1.6, ,16.4, ,88, ,14.3, ,1.4, ,147, ,21.4, 
214,Salinas South II,Monterey Bay,9/9/2022,0900,252,0.27, ,0.00, ,434, ,1.7, ,19.1, ,76, ,14.9, ,2.0, ,164, ,21.3, 
214,Salinas South II,Monterey Bay,9/9/2022,1000,252,0.42, ,0.00, ,602, ,1.7, ,22.3, ,65, ,15.4, ,1.4, ,217, ,21.3, 
214,Salinas South II,Monterey Bay,9/9/2022,1100,252,0.55, ,0.00, ,725, ,1.7, ,25.0, ,54, ,15.2, ,1.8, ,335, ,21.6, 
214,Salinas South II,Monterey Bay,9/9/2022,1200,252,0.66, ,0.00, ,792, ,1.8, ,27.6, ,48, ,15.7, ,3.0, ,336, ,22.1,Y
214,Salinas South II,Monterey Bay,9/9/2022,1300,252,0.76, ,0.00, ,802, ,1.7, ,27.7, ,47, ,15.3, ,6.2, ,355, ,22.9,Y
214,Salinas South II,Monterey Bay,9/9/2022,1400,252,0.69, ,0.00, ,749, ,1.6, ,24.8, ,52, ,14.3, ,7.4, ,355, ,23.6,Y
214,Salinas South II,Monterey Bay,9/9/2022,1500,252,0.60, ,0.00, ,645, ,1.6, ,23.5, ,54, ,13.8, ,8.2, ,5, ,24.2,Y
214,Salinas South II,Monterey Bay,9/9/2022,1600,252,0.47, ,0.00, ,494, ,1.6, ,23.1, ,55, ,13.5, ,7.7, ,10, ,24.6,Y
214,Salinas South II,Monterey Bay,9/9/2022,1700,252,0.30, ,0.00, ,298, ,1.5, ,21.7, ,60, ,13.5, ,7.2, ,0, ,24.8,Y
214,Salinas South II,Monterey Bay,9/9/2022,1800,252,0.14, ,0.00, ,110, ,1.6, ,19.2, ,72, ,13.9, ,6.9, ,3, ,24.8,Y
214,Salinas South II,Monterey Bay,9/9/2022,1900,252,0.02, ,0.00, ,4, ,1.6, ,16.8, ,83, ,13.9, ,5.1, ,347, ,24.7,Y
214,Salinas South II,Monterey Bay,9/9/2022,2000,252,0.00, ,0.00, ,0, ,1.6, ,16.0, ,87, ,13.8, ,2.2, ,309, ,24.4,Y
214,Salinas South II,Monterey Bay,9/9/2022,2100,252,0.00, ,0.00, ,0, ,1.6, ,16.0, ,88, ,13.9, ,2.0, ,329, ,24.1,Y
214,Salinas South II,Monterey Bay,9/9/2022,2200,252,0.00, ,0.00, ,0, ,1.6, ,16.1, ,87, ,14.0, ,1.3, ,319, ,23.7,Y
